kem,signature,kem_category,signature_category,loss_profile,handshake_time_ms,quic_mode,client_keyshare_bytes,server_keyshare_bytes,signature_bytes,server_credit_send,server_credit_received,server_amplification_realized,client_hello_size,server_hello_size,client_handshake_size,server_handshake_size,server_certificate_size,client_packets_send,server_packets_send,client_total_bytes_send,server_total_bytes_send,client_CRYPTO_bytes_send,server_CRYPTO_bytes_send,client_PADDING_bytes_send,server_PADDING_bytes_send,total_bytes_changed,num_packets_initial_client,num_packets_initial_server,num_packets_handshake_server,num_packets_handshake_client,clientKeyshareGeneration,clientHelloBuild,clientHelloRoundTrip,clientKeyExchangeLatency,clientCertificateProcess,clientCertVerifyCheck,serverKeyExchangeLatency,serverHelloPreparation,serverCertificateBuild,serverCertVerifySign,serverHandshakePreparation,clientValidationDelay
SecP384r1MLKEM1024,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,156.240000,0 - default,1665,1665,8244,6939.000000,3600.000000,1.927500,1162,1157,222,17950,8868,7,20,3781,19809,2021,19090,1474,0,23544,3,2,16,4,0.863000,0.883000,153.418000,1.223000,0.089000,1.363000,1.692000,2.051000,0.013000,148.848000,149.166000,152.978000
SecP384r1MLKEM1024,sphincssha2192fsimple,pqc-hybrid,pqc,off,19.160000,0 - default,1665,1665,35664,6939.000000,3600.000000,1.927500,1162,1157,516,74467,35897,14,67,4075,76326,2021,73868,1474,0,80355,3,2,63,11,0.854000,0.874000,16.135000,1.073000,0.088000,1.087000,1.646000,1.940000,0.055000,11.946000,13.919000,15.706000
SecP384r1MLKEM1024,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,21.620000,0 - default,1665,1665,35771,6939.000000,3600.000000,1.927500,1162,1157,516,74785,36108,14,67,4075,76644,2021,74186,1474,0,80673,3,2,63,11,0.880000,0.900000,17.112000,1.071000,0.087000,2.450000,1.643000,1.923000,0.056000,12.950000,14.915000,16.688000
SecP384r1MLKEM1024,sphincssha2192ssimple,pqc-hybrid,pqc,off,270.760000,0 - default,1665,1665,16224,6939.000000,3600.000000,1.927500,1162,1157,264,34091,16457,8,33,3823,35950,2021,34750,1474,0,39727,3,2,29,5,0.872000,0.891000,268.564000,1.108000,0.101000,0.596000,1.647000,1.929000,0.038000,264.185000,264.538000,268.104000
SecP384r1MLKEM1024,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,273.460000,0 - default,1665,1665,16332,6939.000000,3600.000000,1.927500,1162,1157,306,34453,16667,9,34,3865,36312,2021,35075,1474,0,40131,3,2,30,6,0.866000,0.886000,269.824000,1.052000,0.089000,2.013000,1.651000,1.939000,0.040000,265.596000,265.936000,269.381000
SecP384r1MLKEM1024,sphincssha2256fsimple,pqc-hybrid,pqc,off,32.260000,0 - default,1665,1665,49856,6939.000000,3600.000000,1.927500,1162,1157,690,103967,50105,18,92,4249,105826,2021,102443,1474,0,110029,3,2,88,15,0.858000,0.878000,28.736000,1.158000,0.117000,1.090000,1.641000,1.921000,0.073000,24.420000,26.953000,28.296000
SecP384r1MLKEM1024,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,36.370000,0 - default,1665,1665,49998,6939.000000,3600.000000,1.927500,1162,1157,606,104429,50387,16,93,4165,106288,2021,102867,1474,0,110407,3,2,89,13,0.893000,0.912000,30.793000,1.141000,0.114000,3.257000,1.639000,1.917000,0.073000,26.523000,29.260000,30.396000
SecP384r1MLKEM1024,sphincssha2256ssimple,pqc-hybrid,pqc,off,246.640000,0 - default,1665,1665,29792,6939.000000,3600.000000,1.927500,1162,1157,390,62299,30041,11,57,3949,64158,2021,62070,1474,0,68061,3,2,53,8,0.875000,0.895000,244.085000,1.166000,0.085000,0.719000,1.641000,1.923000,0.052000,239.727000,240.101000,243.648000
SecP384r1MLKEM1024,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,250.690000,0 - default,1665,1665,29934,6939.000000,3600.000000,1.927500,1162,1157,390,62724,30324,11,57,3949,64583,2021,62495,1474,0,68486,3,2,53,8,0.891000,0.910000,245.838000,1.113000,0.084000,2.901000,1.682000,2.018000,0.051000,241.461000,241.842000,245.427000
SecP384r1MLKEM1024,sphincsshake128fsimple,pqc-hybrid,pqc,off,22.290000,0 - default,1665,1665,17088,6939.000000,3600.000000,1.927500,1162,1157,348,35891,17305,10,35,3907,37750,2021,36476,1474,0,41611,3,2,31,7,0.862000,0.882000,19.486000,1.166000,0.079000,1.342000,1.642000,1.924000,0.038000,15.213000,15.540000,19.039000
SecP384r1MLKEM1024,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,23.410000,0 - default,1665,1665,17164,6939.000000,3600.000000,1.927500,1162,1157,348,36149,17449,10,36,3907,38008,2021,36696,1474,0,41869,3,2,32,7,0.862000,0.882000,19.660000,1.001000,0.084000,2.177000,1.653000,1.981000,0.046000,15.489000,15.826000,19.208000
SecP384r1MLKEM1024,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,26.200000,0 - default,1665,1665,17476,6939.000000,3600.000000,1.927500,1162,1157,306,37118,18100,9,36,3865,38977,2021,37666,1474,0,42796,3,2,32,6,0.956000,0.977000,22.377000,1.204000,0.106000,2.162000,1.719000,2.064000,0.037000,17.801000,18.159000,21.943000
SecP384r1MLKEM1024,sphincsshake128ssimple,pqc-hybrid,pqc,off,321.630000,0 - default,1665,1665,7856,6939.000000,3600.000000,1.927500,1162,1157,180,16723,8073,6,19,3739,18582,2021,17900,1474,0,22275,3,2,15,3,0.862000,0.883000,319.598000,1.142000,0.077000,0.712000,1.651000,1.935000,0.012000,315.253000,315.556000,319.128000
SecP384r1MLKEM1024,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,323.780000,0 - default,1665,1665,7931,6939.000000,3600.000000,1.927500,1162,1157,222,16943,8218,7,19,3781,18802,2021,18120,1474,0,22537,3,2,15,4,0.861000,0.881000,320.724000,1.204000,0.078000,1.559000,1.666000,2.007000,0.012000,316.115000,316.407000,320.294000
SecP384r1MLKEM1024,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,325.650000,0 - default,1665,1665,8244,6939.000000,3600.000000,1.927500,1162,1157,222,17950,8868,7,20,3781,19809,2021,19090,1474,0,23544,3,2,16,4,0.853000,0.873000,322.707000,1.148000,0.077000,1.549000,1.669000,1.976000,0.013000,318.359000,318.656000,322.251000
SecP384r1MLKEM1024,sphincsshake192fsimple,pqc-hybrid,pqc,off,32.810000,0 - default,1665,1665,35664,6939.000000,3600.000000,1.927500,1162,1157,516,74467,35897,14,67,4075,76326,2021,73868,1474,0,80355,3,2,63,11,0.921000,0.941000,28.932000,1.081000,0.111000,1.843000,1.708000,2.054000,0.055000,24.538000,26.579000,28.474000
SecP384r1MLKEM1024,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,35.140000,0 - default,1665,1665,35770,6939.000000,3600.000000,1.927500,1162,1157,474,74822,36108,13,68,4033,76681,2021,74185,1474,0,80668,3,2,64,10,0.861000,0.882000,29.818000,1.160000,0.099000,3.265000,1.655000,1.948000,0.055000,25.533000,27.614000,29.413000
SecP384r1MLKEM1024,sphincsshake192ssimple,pqc-hybrid,pqc,off,573.150000,0 - default,1665,1665,16224,6939.000000,3600.000000,1.927500,1162,1157,306,34091,16457,9,33,3865,35950,2021,34750,1474,0,39769,3,2,29,6,0.868000,0.888000,570.708000,1.205000,0.092000,0.892000,1.641000,1.925000,0.037000,566.258000,566.605000,570.241000
SecP384r1MLKEM1024,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,577.900000,0 - default,1665,1665,16332,6939.000000,3600.000000,1.927500,1162,1157,264,34455,16669,8,34,3823,36314,2021,35077,1474,0,40091,3,2,30,5,0.929000,0.949000,573.936000,1.170000,0.098000,2.353000,1.727000,2.065000,0.040000,569.186000,569.516000,573.489000
SecP384r1MLKEM1024,sphincsshake256fsimple,pqc-hybrid,pqc,off,60.190000,0 - default,1665,1665,49856,6939.000000,3600.000000,1.927500,1162,1157,648,103967,50105,17,92,4207,105826,2021,102443,1474,0,109987,3,2,88,14,0.888000,0.910000,55.746000,1.094000,0.151000,1.887000,1.660000,2.027000,0.074000,51.278000,53.787000,55.271000
SecP384r1MLKEM1024,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,64.170000,0 - default,1665,1665,49998,6939.000000,3600.000000,1.927500,1162,1157,650,104429,50387,17,93,4209,106288,2021,102867,1474,0,110451,3,2,89,14,0.859000,0.879000,57.703000,1.115000,0.130000,4.095000,1.709000,2.048000,0.075000,53.284000,56.021000,57.282000
SecP384r1MLKEM1024,sphincsshake256ssimple,pqc-hybrid,pqc,off,490.530000,0 - default,1665,1665,29792,6939.000000,3600.000000,1.927500,1162,1157,348,62299,30041,10,57,3907,64158,2021,62070,1474,0,68019,3,2,53,7,0.902000,0.923000,487.416000,1.082000,0.111000,1.110000,1.660000,1.975000,0.064000,482.864000,483.296000,486.899000
SecP384r1MLKEM1024,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,494.110000,0 - default,1665,1665,29935,6939.000000,3600.000000,1.927500,1162,1157,390,62725,30324,11,57,3949,64584,2021,62496,1474,0,68487,3,2,53,8,0.860000,0.881000,488.671000,1.192000,0.113000,3.357000,1.639000,1.922000,0.052000,484.206000,484.619000,488.276000
SecP384r1MLKEM1024,ED25519,pqc-hybrid,classic,off,4.820000,0 - default,1665,1665,64,2287.000000,3600.000000,0.635278,1162,1157,138,540,270,5,5,3641,2446,2021,2235,1418,47,6041,3,2,1,2,1.029000,1.049000,3.794000,1.103000,0.042000,0.187000,1.660000,1.760000,0.011000,0.036000,0.071000,4.395000
SecP384r1MLKEM1024,ED448,pqc-hybrid,classic,off,5.110000,0 - default,1665,1665,114,2370.000000,3600.000000,0.658333,1162,1157,138,707,345,5,6,3641,2566,2021,2365,1418,0,6161,3,2,2,2,0.864000,0.884000,3.949000,1.051000,0.044000,0.291000,1.646000,1.748000,0.012000,0.210000,0.247000,4.662000
p256_mlkem512,MLDSA44,pqc-hybrid,pqc,off,10.080000,0 - default,865,833,2420,3451.000000,2400.000000,1.437917,1161,895,222,6809,3931,6,10,2581,7793,1216,7445,1117,0,10328,2,1,7,4,4.952000,4.974000,8.733000,1.494000,0.053000,0.202000,0.390000,0.475000,0.013000,0.893000,0.947000,3.279000
p256_mlkem512,MLDSA65,pqc-hybrid,pqc,off,9.590000,0 - default,865,833,3309,3451.000000,2400.000000,1.437917,1161,895,222,9311,5460,6,12,2581,10295,1216,9873,1117,0,12830,2,1,9,4,4.852000,4.872000,8.209000,1.382000,0.046000,0.270000,0.376000,0.447000,0.012000,0.680000,0.738000,2.911000
p256_mlkem512,MLDSA87,pqc-hybrid,pqc,off,10.220000,0 - default,865,833,4627,3451.000000,2400.000000,1.437917,1161,895,222,12713,7418,6,15,2581,13697,1216,13164,1117,0,16232,2,1,12,4,4.893000,4.913000,8.650000,1.457000,0.056000,0.392000,0.375000,0.448000,0.012000,0.982000,1.047000,3.301000
p256_mlkem512,p256_mldsa44,pqc-hybrid,pqc-hybrid,off,8.310000,0 - default,865,833,2495,3451.000000,2400.000000,1.437917,1161,895,180,7017,4064,5,10,2539,8001,1216,7653,1117,0,10494,2,1,7,3,4.872000,4.892000,6.597000,1.385000,0.058000,0.551000,0.350000,0.581000,0.011000,0.376000,0.626000,2.943000
p256_mlkem512,rsa3072_mldsa44,pqc-hybrid,pqc-hybrid,off,11.490000,0 - default,865,833,2808,3451.000000,2400.000000,1.437917,1161,895,222,8017,4709,6,11,2581,9001,1216,8616,1117,0,11536,2,1,8,4,4.918000,4.940000,9.638000,1.519000,0.053000,0.689000,0.351000,0.561000,0.011000,2.648000,2.901000,5.329000
p256_mlkem512,p384_mldsa65,pqc-hybrid,pqc-hybrid,off,10.290000,0 - default,865,833,3415,3451.000000,2400.000000,1.437917,1161,895,222,9613,5656,6,12,2581,10597,1216,10175,1117,0,13132,2,1,9,4,4.889000,4.909000,7.838000,1.475000,0.054000,1.149000,0.370000,0.595000,0.011000,1.572000,1.832000,4.263000
p256_mlkem512,p521_mldsa87,pqc-hybrid,pqc-hybrid,off,11.710000,0 - default,865,833,4770,3451.000000,2400.000000,1.437917,1161,895,222,13122,7684,6,15,2581,14106,1216,13573,1117,0,16641,2,1,12,4,4.988000,5.008000,8.374000,1.419000,0.060000,2.000000,0.362000,0.578000,0.011000,2.240000,2.504000,4.856000
p256_mlkem512,falcon512,pqc-hybrid,pqc,off,9.480000,0 - default,865,833,652,3476.000000,2400.000000,1.448333,1161,895,138,2724,1741,4,7,2441,3708,1216,3471,1061,0,6103,2,1,4,2,4.906000,4.926000,8.319000,1.362000,0.053000,0.296000,0.353000,0.585000,0.011000,0.261000,0.517000,4.082000
p256_mlkem512,falcon1024,pqc-hybrid,pqc,off,10.030000,0 - default,865,833,1276,3451.000000,2400.000000,1.437917,1161,895,180,4903,3253,5,8,2539,5887,1216,5613,1117,0,8380,2,1,5,3,4.872000,4.893000,8.611000,1.465000,0.054000,0.332000,0.361000,0.595000,0.011000,0.486000,0.735000,3.150000
p256_mlkem512,p256_falcon512,pqc-hybrid,pqc-hybrid,off,8.300000,0 - default,865,833,733,3451.000000,2400.000000,1.437917,1161,895,180,2950,1885,5,7,2539,3934,1216,3697,1117,0,6427,2,1,4,3,4.916000,4.937000,6.680000,1.336000,0.055000,0.567000,0.352000,0.587000,0.012000,0.482000,0.730000,3.937000
p256_mlkem512,rsa3072_falcon512,pqc-hybrid,pqc-hybrid,off,15.970000,0 - default,865,833,1047,3451.000000,2400.000000,1.437917,1161,895,180,3990,2532,5,9,2539,4974,1216,4662,1117,0,7467,2,1,6,3,4.921000,4.941000,9.623000,1.388000,0.048000,0.671000,0.359000,0.575000,0.011000,2.755000,3.009000,5.316000
p256_mlkem512,falconpadded512,pqc-hybrid,pqc,off,9.340000,0 - default,865,833,666,3499.000000,2400.000000,1.457917,1161,895,138,2747,1750,4,7,2441,3731,1216,3494,1061,0,6126,2,1,4,2,4.900000,4.919000,8.161000,1.417000,0.050000,0.304000,0.349000,0.573000,0.011000,0.277000,0.529000,4.166000
p256_mlkem512,p256_falconpadded512,pqc-hybrid,pqc-hybrid,off,8.450000,0 - default,865,833,740,3451.000000,2400.000000,1.437917,1161,895,180,2967,1895,5,7,2539,3951,1216,3714,1117,0,6444,2,1,4,3,4.857000,4.879000,6.841000,1.507000,0.050000,0.552000,0.359000,0.615000,0.010000,0.481000,0.728000,4.144000
p256_mlkem512,rsa3072_falconpadded512,pqc-hybrid,pqc-hybrid,off,11.270000,0 - default,865,833,1054,3451.000000,2400.000000,1.437917,1161,895,180,3968,2540,5,8,2539,4952,1216,4678,1117,0,7445,2,1,5,3,4.874000,4.894000,9.551000,1.415000,0.060000,0.664000,0.363000,0.565000,0.011000,2.756000,3.005000,5.329000
p256_mlkem512,p521_falcon1024,pqc-hybrid,pqc-hybrid,off,12.120000,0 - default,865,833,1415,3451.000000,2400.000000,1.437917,1161,895,180,5361,3530,5,9,2539,6345,1216,6034,1117,0,8838,2,1,6,3,4.843000,4.864000,8.881000,1.422000,0.061000,2.011000,0.370000,0.598000,0.011000,2.572000,2.825000,5.202000
p256_mlkem512,falconpadded1024,pqc-hybrid,pqc,off,9.700000,0 - default,865,833,1280,3451.000000,2400.000000,1.437917,1161,895,180,4914,3260,5,8,2539,5898,1216,5624,1117,0,8391,2,1,5,3,4.857000,4.878000,8.326000,1.407000,0.055000,0.326000,0.360000,0.610000,0.012000,0.485000,0.744000,3.105000
p256_mlkem512,p521_falconpadded1024,pqc-hybrid,pqc-hybrid,off,11.850000,0 - default,865,833,1423,3451.000000,2400.000000,1.437917,1161,895,180,5378,3539,5,9,2539,6362,1216,6051,1117,0,8855,2,1,6,3,4.856000,4.876000,8.570000,1.316000,0.053000,2.015000,0.361000,0.574000,0.011000,2.558000,2.810000,5.063000
p256_mlkem512,sphincssha2128fsimple,pqc-hybrid,pqc,off,17.200000,0 - default,865,833,17088,3451.000000,2400.000000,1.437917,1161,895,348,35891,17305,9,34,2707,36875,1216,35639,1117,0,39536,2,1,31,7,4.865000,4.885000,15.019000,1.453000,0.070000,0.802000,0.363000,0.587000,0.036000,7.071000,7.397000,9.798000
p256_mlkem512,p256_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,16.000000,0 - default,865,833,17162,3451.000000,2400.000000,1.437917,1161,895,348,36111,17451,9,34,2707,37095,1216,35859,1117,0,39756,2,1,31,7,4.853000,4.874000,13.449000,1.384000,0.071000,1.036000,0.356000,0.587000,0.037000,7.273000,7.591000,9.926000
p256_mlkem512,rsa3072_sphincssha2128fsimple,pqc-hybrid,pqc-hybrid,off,18.930000,0 - default,865,833,17476,3451.000000,2400.000000,1.437917,1161,895,348,37118,18100,9,35,2707,38102,1216,36829,1117,0,40763,2,1,32,7,4.858000,4.878000,16.318000,1.388000,0.072000,1.157000,0.353000,0.568000,0.036000,9.547000,9.869000,12.193000
p256_mlkem512,sphincssha2128ssimple,pqc-hybrid,pqc,off,156.190000,0 - default,865,833,7856,3451.000000,2400.000000,1.437917,1161,895,264,16722,8072,7,18,2623,17706,1216,17062,1117,0,20283,2,1,15,5,4.979000,5.000000,154.432000,1.478000,0.077000,0.445000,0.362000,0.613000,0.012000,146.285000,146.574000,149.092000
p256_mlkem512,p256_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,155.190000,0 - default,865,833,7931,3451.000000,2400.000000,1.437917,1161,895,264,16943,8218,7,18,2623,17927,1216,17283,1117,0,20504,2,1,15,5,4.875000,4.896000,153.055000,1.534000,0.082000,0.750000,0.365000,0.584000,0.012000,146.575000,146.866000,149.462000
p256_mlkem512,rsa3072_sphincssha2128ssimple,pqc-hybrid,pqc-hybrid,off,158.410000,0 - default,865,833,8244,3451.000000,2400.000000,1.437917,1161,895,264,17950,8868,7,19,2623,18934,1216,18253,1117,0,21511,2,1,16,5,4.938000,4.959000,156.220000,1.638000,0.078000,0.860000,0.370000,0.582000,0.013000,149.014000,149.312000,151.995000
p256_mlkem512,sphincssha2192fsimple,pqc-hybrid,pqc,off,23.120000,0 - default,865,833,35664,3451.000000,2400.000000,1.437917,1161,895,600,74467,35897,15,66,2959,75451,1216,73031,1117,0,78364,2,1,63,13,4.915000,4.935000,20.064000,1.437000,0.093000,1.035000,0.360000,0.587000,0.056000,11.944000,14.239000,14.681000
p256_mlkem512,p384_sphincssha2192fsimple,pqc-hybrid,pqc-hybrid,off,23.430000,0 - default,865,833,35771,3451.000000,2400.000000,1.437917,1161,895,558,74829,36108,14,67,2917,75813,1216,73356,1117,0,78684,2,1,64,12,4.887000,4.908000,19.197000,1.364000,0.086000,1.901000,0.360000,0.588000,0.052000,12.915000,15.304000,15.582000
p256_mlkem512,sphincssha2192ssimple,pqc-hybrid,pqc,off,274.850000,0 - default,865,833,16224,3451.000000,2400.000000,1.437917,1161,895,348,34135,16457,9,33,2707,35119,1216,33920,1117,0,37780,2,1,30,7,4.889000,4.909000,272.740000,1.610000,0.086000,0.578000,0.357000,0.580000,0.033000,264.487000,264.828000,267.474000
p256_mlkem512,p384_sphincssha2192ssimple,pqc-hybrid,pqc-hybrid,off,274.850000,0 - default,865,833,16330,3451.000000,2400.000000,1.437917,1161,895,348,34451,16667,9,33,2707,35435,1216,34236,1117,0,38096,2,1,30,7,5.001000,5.021000,271.721000,1.548000,0.093000,1.465000,0.354000,0.583000,0.034000,265.254000,265.608000,268.226000
p256_mlkem512,sphincssha2256fsimple,pqc-hybrid,pqc,off,36.020000,0 - default,865,833,49856,3451.000000,2400.000000,1.437917,1161,895,646,103967,50105,16,91,3005,104951,1216,101606,1117,0,107910,2,1,88,14,4.843000,4.863000,32.743000,1.489000,0.105000,1.068000,0.354000,0.579000,0.067000,24.437000,27.481000,27.261000
p256_mlkem512,p521_sphincssha2256fsimple,pqc-hybrid,pqc-hybrid,off,38.700000,0 - default,865,833,49999,3451.000000,2400.000000,1.437917,1161,895,646,104430,50387,16,92,3005,105414,1216,102031,1117,0,108373,2,1,89,14,4.896000,4.917000,33.485000,1.354000,0.111000,2.739000,0.359000,0.588000,0.076000,27.083000,30.156000,29.830000
p256_mlkem512,sphincssha2256ssimple,pqc-hybrid,pqc,off,251.080000,0 - default,865,833,29792,3451.000000,2400.000000,1.437917,1161,895,558,62299,30041,14,56,2917,63283,1216,61233,1117,0,66154,2,1,53,12,4.863000,4.883000,248.573000,1.550000,0.102000,0.721000,0.362000,0.583000,0.046000,240.318000,240.713000,243.326000
p256_mlkem512,p521_sphincssha2256ssimple,pqc-hybrid,pqc-hybrid,off,252.350000,0 - default,865,833,29935,3451.000000,2400.000000,1.437917,1161,895,516,62768,30324,13,57,2875,63752,1216,61665,1117,0,66581,2,1,54,11,4.896000,4.915000,247.926000,1.509000,0.104000,2.369000,0.357000,0.595000,0.048000,241.422000,241.820000,244.411000
p256_mlkem512,sphincsshake128fsimple,pqc-hybrid,pqc,off,25.840000,0 - default,865,833,17088,3451.000000,2400.000000,1.437917,1161,895,348,35891,17305,9,34,2707,36875,1216,35639,1117,0,39536,2,1,31,7,4.877000,4.897000,23.120000,1.421000,0.075000,1.295000,0.362000,0.592000,0.039000,15.229000,15.560000,17.933000
p256_mlkem512,p256_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,24.860000,0 - default,865,833,17164,3451.000000,2400.000000,1.437917,1161,895,348,36111,17449,9,34,2707,37095,1216,35859,1117,0,39756,2,1,31,7,4.885000,4.916000,21.751000,1.414000,0.082000,1.579000,0.358000,0.586000,0.036000,15.428000,15.753000,18.123000
p256_mlkem512,rsa3072_sphincsshake128fsimple,pqc-hybrid,pqc-hybrid,off,27.650000,0 - default,865,833,17476,3451.000000,2400.000000,1.437917,1161,895,348,37118,18100,9,35,2707,38102,1216,36829,1117,0,40763,2,1,32,7,4.864000,4.885000,24.516000,1.373000,0.078000,1.651000,0.358000,0.569000,0.043000,17.702000,18.042000,20.352000
p256_mlkem512,sphincsshake128ssimple,pqc-hybrid,pqc,off,325.800000,0 - default,865,833,7856,3451.000000,2400.000000,1.437917,1161,895,264,16723,8073,7,18,2623,17707,1216,17063,1117,0,20284,2,1,15,5,4.837000,4.857000,323.853000,1.542000,0.085000,0.652000,0.359000,0.607000,0.012000,315.717000,316.019000,318.644000
p256_mlkem512,p256_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,324.940000,0 - default,865,833,7931,3451.000000,2400.000000,1.437917,1161,895,264,16943,8218,7,18,2623,17927,1216,17283,1117,0,20504,2,1,15,5,4.869000,4.889000,322.663000,1.484000,0.073000,0.950000,0.364000,0.579000,0.011000,316.389000,316.663000,319.127000
p256_mlkem512,rsa3072_sphincsshake128ssimple,pqc-hybrid,pqc-hybrid,off,327.690000,0 - default,865,833,8244,3451.000000,2400.000000,1.437917,1161,895,264,17950,8868,7,19,2623,18934,1216,18253,1117,0,21511,2,1,16,5,4.895000,4.915000,325.257000,1.475000,0.087000,1.060000,0.366000,0.570000,0.015000,318.235000,318.539000,321.052000
p256_mlkem512,sphincsshake192fsimple,pqc-hybrid,pqc,off,36.330000,0 - default,865,833,35664,3451.000000,2400.000000,1.437917,1161,895,600,74467,35897,15,66,2959,75451,1216,73031,1117,0,78364,2,1,63,13,4.881000,4.901000,32.466000,1.386000,0.095000,1.812000,0.349000,0.572000,0.060000,24.493000,26.858000,27.159000
p256_mlkem512,p384_sphincsshake192fsimple,pqc-hybrid,pqc-hybrid,off,37.170000,0 - default,865,833,35770,3451.000000,2400.000000,1.437917,1161,895,558,74828,36108,14,67,2917,75812,1216,73355,1117,0,78683,2,1,64,12,4.923000,4.943000,32.105000,1.501000,0.110000,2.692000,0.363000,0.606000,0.054000,25.598000,28.187000,28.492000
p256_mlkem512,sphincsshake192ssimple,pqc-hybrid,pqc,off,576.790000,0 - default,865,833,16224,3451.000000,2400.000000,1.437917,1161,895,348,34135,16457,9,33,2707,35119,1216,33920,1117,0,37780,2,1,30,7,4.915000,4.935000,574.448000,1.445000,0.092000,0.816000,0.359000,0.582000,0.037000,566.235000,566.586000,569.091000
p256_mlkem512,p384_sphincsshake192ssimple,pqc-hybrid,pqc-hybrid,off,576.900000,0 - default,865,833,16331,3451.000000,2400.000000,1.437917,1161,895,348,34454,16669,9,33,2707,35438,1216,34239,1117,0,38099,2,1,30,7,4.892000,4.911000,573.579000,1.581000,0.097000,1.696000,0.360000,0.598000,0.039000,566.986000,567.343000,570.016000
p256_mlkem512,sphincsshake256fsimple,pqc-hybrid,pqc,off,63.490000,0 - default,865,833,49856,3451.000000,2400.000000,1.437917,1161,895,646,103967,50105,16,91,3005,104951,1216,101606,1117,0,107910,2,1,88,14,4.875000,4.895000,59.390000,1.490000,0.110000,1.873000,0.353000,0.585000,0.069000,51.305000,54.367000,54.155000
p256_mlkem512,p521_sphincsshake256fsimple,pqc-hybrid,pqc-hybrid,off,65.600000,0 - default,865,833,49999,3451.000000,2400.000000,1.437917,1161,895,822,104430,50387,20,92,3181,105414,1216,102031,1117,0,108549,2,1,89,18,4.936000,4.956000,59.478000,1.362000,0.113000,3.526000,0.364000,0.594000,0.078000,53.281000,56.390000,56.017000
p256_mlkem512,sphincsshake256ssimple,pqc-hybrid,pqc,off,495.140000,0 - default,865,833,29792,3451.000000,2400.000000,1.437917,1161,895,516,62299,30041,13,56,2875,63283,1216,61233,1117,0,66112,2,1,53,11,4.860000,4.881000,492.228000,1.582000,0.108000,1.037000,0.361000,0.585000,0.048000,483.933000,484.340000,487.009000
p256_mlkem512,p521_sphincsshake256ssimple,pqc-hybrid,pqc-hybrid,off,495.640000,0 - default,865,833,29935,3451.000000,2400.000000,1.437917,1161,895,516,62768,30324,13,57,2875,63752,1216,61665,1117,0,66581,2,1,54,11,4.888000,4.908000,490.869000,1.610000,0.108000,2.709000,0.345000,0.589000,0.039000,484.090000,484.481000,487.205000
p256_mlkem512,ED25519,pqc-hybrid,classic,off,8.710000,0 - default,865,833,64,1408.000000,2400.000000,0.586667,1161,895,138,582,270,4,5,2441,1566,1216,1403,1061,0,3961,2,1,2,2,4.927000,4.948000,7.724000,1.450000,0.047000,0.171000,0.370000,0.441000,0.011000,0.035000,0.071000,3.385000
p256_mlkem512,ED448,pqc-hybrid,classic,off,8.950000,0 - default,865,833,114,1533.000000,2400.000000,0.638750,1161,895,138,707,345,4,5,2441,1691,1216,1528,1061,0,4086,2,1,2,2,4.911000,4.931000,7.844000,1.417000,0.045000,0.289000,0.376000,0.446000,0.011000,0.212000,0.246000,3.650000
p384_mlkem768,MLDSA44,pqc-hybrid,pqc,off,12.410000,0 - default,1281,1185,2420,6939.000000,3600.000000,1.927500,1162,1157,180,6767,3931,6,10,3739,8146,1637,7797,1858,0,11839,3,2,6,3,5.671000,5.691000,11.188000,2.171000,0.052000,0.213000,1.772000,1.845000,0.010000,0.575000,0.627000,5.889000
p384_mlkem768,MLDSA65,pqc-hybrid,pqc,off,12.940000,0 - default,1281,1185,3309,6939.000000,3600.000000,1.927500,1162,1157,180,9269,5460,6,12,3739,10648,1637,10225,1858,0,14341,3,2,8,3,5.686000,5.708000,11.551000,2.086000,0.055000,0.299000,1.797000,1.879000,0.013000,0.964000,1.024000,6.317000
p384_mlkem768,MLDSA87,pqc-hybrid,pqc,off,12.660000,0 - default,1281,1185,4627,6939.000000,3600.000000,1.927500,1162,1157,222,12671,7418,7,15,3781,14050,1637,13516,1858,0,17785,3,2,11,4,5.621000,5.642000,11.035000,2.144000,0.051000,0.394000,1.766000,1.842000,0.012000,0.571000,0.638000,5.025000
